p0,p1,p2,p3,p4,p5,p6,p7,p8,size,objective,source,id,filename,speedup
192,400,#pragma clang loop unrolling full, ,128,256,128,disabled,cores,SM,1.3263266666666669,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04438.c,mmp_04438,0.49674037064775395
16,400,#pragma clang loop unrolling full,#pragma omp parallel for,128,256,200,disabled,cores,SM,0.6298,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04439.c,mmp_04439,1.0461098761511591
16,1000,#pragma clang loop unrolling full, ,128,256,128,disabled,cores,SM,0.8324833333333332,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04440.c,mmp_04440,0.7914152435484196
16,800,#pragma clang loop unrolling full, ,128,256,128,disabled,cores,SM,0.7049483333333334,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04441.c,mmp_04441,0.9345933153493519
16,400,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,128,none,cores,SM,0.6533816666666666,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04442.c,mmp_04442,1.008353973813162
16,400, , ,128,128,160,disabled,cores,SM,0.7861250000000001,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04443.c,mmp_04443,0.8380855461917635
8,400,#pragma clang loop unrolling full, ,128,256,128,disabled,sockets,SM,1.3203383333333332,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04444.c,mmp_04444,0.4989933135825036
16,400,#pragma clang loop unrolling full,#pragma omp parallel for,128,256,128,none,cores,SM,0.7687433333333334,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04445.c,mmp_04445,0.8570350745589121
16,400,#pragma clang loop unrolling full, ,128,256,128,scatter,cores,SM,0.6430416666666666,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04446.c,mmp_04446,1.0245681332210201
16,400, , ,128,256,128,explicit,cores,SM,0.7113766666666667,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04447.c,mmp_04447,0.9261478916467133
16,640,#pragma clang loop unrolling full, ,128,256,128,disabled,threads,SM,0.8178666666666667,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04448.c,mmp_04448,0.8055591783501793
16,400,#pragma clang loop unrolling full, ,256,256,128,disabled,cores,SM,0.6715350000000001,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04449.c,mmp_04449,0.9810955497479654
16,400,#pragma clang loop unrolling full, ,128,256,100,disabled,cores,SM,0.5965733333333333,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04450.c,mmp_04450,1.1043738685380955
16,1280,#pragma clang loop unrolling full, ,128,256,100,disabled,threads,SM,0.7091966666666666,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04451.c,mmp_04451,0.928994778129245
16,200,#pragma clang loop unrolling full, ,128,256,100,disabled,cores,SM,0.6792266666666666,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04452.c,mmp_04452,0.9699854736759453
16,400,#pragma clang loop unrolling full, ,128,256,100,disabled,threads,SM,0.6972183333333334,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04453.c,mmp_04453,0.9449550714625501
16,640,#pragma clang loop unrolling full, ,128,256,100,none,cores,SM,0.7063516666666666,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04454.c,mmp_04454,0.9327365264233352
16,400,#pragma clang loop unrolling full, ,128,64,100,disabled,cores,SM,0.8073783333333333,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04455.c,mmp_04455,0.8160238797589731
4,400,#pragma clang loop unrolling full, ,16,64,100,disabled,threads,SM,2.4403166666666665,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04456.c,mmp_04456,0.26998135487880676
16,400, , ,128,256,100,disabled,cores,SM,0.7396033333333333,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04457.c,mmp_04457,0.8908018262041366
16,400,#pragma clang loop unrolling full, ,96,256,100,disabled,threads,SM,0.8059083333333333,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04458.c,mmp_04458,0.8175123308068537
16,640,#pragma clang loop unrolling full, ,128,32,100,disabled,cores,SM,0.8118783333333331,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04459.c,mmp_04459,0.8115009022287826
16,400,#pragma clang loop unrolling full, ,128,256,100,none,cores,SM,0.6504233333333335,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04460.c,mmp_04460,1.0129402901699918
16,400,#pragma clang loop unrolling full, ,128,256,100,balanced,cores,SM,0.6464,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04461.c,mmp_04461,1.0192450495049508
16,1600,#pragma clang loop unrolling full, ,128,256,100,explicit,cores,SM,0.6991483333333331,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04462.c,mmp_04462,0.942346521601282
16,400,#pragma clang loop unrolling full, ,128,256,100,balanced,threads,SM,0.7753,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04463.c,mmp_04463,0.8497871791564557
16,400, , ,128,256,100,compact,cores,SM,0.921055,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04464.c,mmp_04464,0.7153101606310156
16,400,#pragma clang loop unrolling full, ,8,256,100,disabled,cores,SM,0.7104483333333332,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04465.c,mmp_04465,0.9273580767074315
16,1600,#pragma clang loop unrolling full, ,128,256,100,none,cores,SM,0.6312483333333333,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04466.c,mmp_04466,1.0437096863622084
16,400,#pragma clang loop unrolling full, ,128,128,100,disabled,cores,SM,0.604305,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04467.c,mmp_04467,1.0902441647843393
16,1280, , ,128,256,100,disabled,cores,SM,0.7660649999999999,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04468.c,mmp_04468,0.860031459471455
16,1000,#pragma clang loop unrolling full, ,128,256,100,disabled,cores,SM,0.6699916666666667,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04469.c,mmp_04469,0.9833555143720695
16,400,#pragma clang loop unrolling full, ,16,256,100,explicit,sockets,SM,0.6583466666666667,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04470.c,mmp_04470,1.00074935191186
16,1600,#pragma clang loop unrolling full, ,128,256,100,disabled,cores,SM,0.698875,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04471.c,mmp_04471,0.9427150778036131
16,400,#pragma clang loop unrolling full, ,96,256,100,disabled,cores,SM,0.65778,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04472.c,mmp_04472,1.0016114810422938
16,1600, , ,128,256,100,disabled,cores,SM,0.7305800000000001,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04473.c,mmp_04473,0.9018040461003586
16,400,#pragma clang loop unrolling full, ,128,96,100,scatter,cores,SM,0.6899466666666667,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04474.c,mmp_04474,0.9549143895180304
2,400,#pragma clang loop unrolling full, ,128,256,100,disabled,cores,SM,4.580961666666666,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04475.c,mmp_04475,0.14382133009189849
16,400,#pragma clang loop unrolling full, ,96,96,100,disabled,cores,SM,0.6212300000000001,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04476.c,mmp_04476,1.0605411844244483
128,400,#pragma clang loop unrolling full, ,128,256,100,disabled,cores,SM,1.3554366666666666,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04477.c,mmp_04477,0.4860721391138404
16,400,#pragma clang loop unrolling full, ,128,256,10,compact,cores,SM,0.8176816666666666,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04478.c,mmp_04478,0.8057414356442708
32,400,#pragma clang loop unrolling full, ,128,256,100,disabled,cores,SM,1.6177416666666666,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04479.c,mmp_04479,0.40725909060470106
16,400, , ,96,64,100,disabled,cores,SM,0.6011700000000001,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04480.c,mmp_04480,1.0959296039389856
64,400,#pragma clang loop unrolling full, ,128,256,20,disabled,cores,SM,1.4876433333333334,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04481.c,mmp_04481,0.44287497227157946
16,1000,#pragma clang loop unrolling full, ,128,96,100,disabled,cores,SM,0.623265,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04482.c,mmp_04482,1.05707844977658
16,640,#pragma clang loop unrolling full, ,128,256,100,disabled,cores,SM,0.7095516666666666,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04483.c,mmp_04483,0.9285299872454674
48,400,#pragma clang loop unrolling full, ,128,256,100,disabled,cores,SM,1.5986000000000002,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04484.c,mmp_04484,0.412135618666333
16,400,#pragma clang loop unrolling full, ,128,256,100,explicit,cores,SM,0.5953633333333334,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04485.c,mmp_04485,1.106618367495479
128,1600,#pragma clang loop unrolling full, ,128,256,100,disabled,cores,SM,1.4377799999999998,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04486.c,mmp_04486,0.4582342222036752
8,400,#pragma clang loop unrolling full, ,128,256,100,explicit,cores,SM,1.2440366666666671,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04487.c,mmp_04487,0.5295985380923927
16,400,#pragma clang loop unrolling full,#pragma omp parallel for,16,256,100,explicit,cores,SM,0.7249066666666667,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04488.c,mmp_04488,0.9088618304885228
16,400, , ,16,256,100,scatter,cores,SM,0.73392,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04489.c,mmp_04489,0.8977000218007414
8,1600,#pragma clang loop unrolling full, ,128,256,100,explicit,cores,SM,1.211053333333333,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04490.c,mmp_04490,0.5440222836318799
16,400,#pragma clang loop unrolling full,#pragma omp parallel for,128,256,100,explicit,cores,SM,0.59907,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04491.c,mmp_04491,1.0997713122005777
16,800,#pragma clang loop unrolling full, ,128,128,100,explicit,cores,SM,0.6608383333333334,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04492.c,mmp_04492,0.9969760632328128
16,100,#pragma clang loop unrolling full, ,128,256,100,explicit,sockets,SM,0.6278516666666666,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04493.c,mmp_04493,1.0493561377289224
16,1280, , ,128,256,160,explicit,cores,SM,0.6865899999999999,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04494.c,mmp_04494,0.9595828660481512
16,400,#pragma clang loop unrolling full, ,128,2,100,explicit,cores,SM,0.6594566666666667,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04495.c,mmp_04495,0.9990648867502036
16,200,#pragma clang loop unrolling full, ,128,256,100,explicit,cores,SM,0.6516933333333333,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04496.c,mmp_04496,1.0109663031691798
16,400,#pragma clang loop unrolling full, ,128,256,80,explicit,cores,SM,0.7208416666666667,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04497.c,mmp_04497,0.9139871215361672
16,400, , ,128,256,100,explicit,cores,SM,0.6413650000000001,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04498.c,mmp_04498,1.0272465756628442
16,400,#pragma clang loop unrolling full, ,8,256,100,explicit,cores,SM,0.6292083333333334,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04499.c,mmp_04499,1.0470935699622543
16,400,#pragma clang loop unrolling full, ,128,256,100,explicit,sockets,SM,0.6283766666666666,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04500.c,mmp_04500,1.0484794152127441
16,400,#pragma clang loop unrolling full,#pragma omp parallel for,128,128,160,explicit,cores,SM,0.6265316666666667,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04501.c,mmp_04501,1.0515669599035964
32,400,#pragma clang loop unrolling full,#pragma omp parallel for,128,256,100,none,cores,SM,1.401925,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04502.c,mmp_04502,0.4699538135064287
4,400,#pragma clang loop unrolling full, ,128,256,100,explicit,cores,SM,2.2167133333333333,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04503.c,mmp_04503,0.29721479547798996
16,400,#pragma clang loop unrolling full, ,2,256,100,explicit,cores,SM,0.8005883333333332,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04504.c,mmp_04504,0.8229447926837141
32,400,#pragma clang loop unrolling full, ,2,128,100,explicit,cores,SM,1.7269533333333331,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04505.c,mmp_04505,0.3815042290276133
16,400,#pragma clang loop unrolling full, ,96,256,100,explicit,cores,SM,0.7691,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04506.c,mmp_04506,0.8566376283968276
2,400,#pragma clang loop unrolling full, ,128,128,100,explicit,cores,SM,4.704695,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04507.c,mmp_04507,0.14003883354818963
16,1000,#pragma clang loop unrolling full, ,128,256,100,explicit,cores,SM,0.7391266666666668,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04508.c,mmp_04508,0.8913763089772614
16,400,#pragma clang loop unrolling full,#pragma omp parallel for,8,256,100,explicit,cores,SM,0.6208199999999999,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04509.c,mmp_04509,1.0612415837118652
16,800,#pragma clang loop unrolling full, ,128,16,100,explicit,cores,SM,0.7457866666666666,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04510.c,mmp_04510,0.8834161690563881
16,400, , ,128,256,100,none,cores,SM,0.7999666666666667,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04511.c,mmp_04511,0.8235843160131673
16,400,#pragma clang loop unrolling full, ,128,96,100,explicit,cores,SM,0.7385683333333334,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04512.c,mmp_04512,0.8920501601070541
16,400,#pragma clang loop unrolling full, ,128,256,40,explicit,cores,SM,0.5965266666666666,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04513.c,mmp_04513,1.1044602644195847
16,640,#pragma clang loop unrolling full,#pragma omp parallel for,128,256,100,none,cores,SM,0.704255,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04514.c,mmp_04514,0.9355134148852335
16,400,#pragma clang loop unrolling full, ,128,256,200,none,cores,SM,0.6643516666666666,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04515.c,mmp_04515,0.9917036910672312
16,400, , ,128,256,100,scatter,cores,SM,0.6051233333333333,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04516.c,mmp_04516,1.0887697824685878
2,400,#pragma clang loop unrolling full, ,16,256,100,explicit,cores,SM,4.716735,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04517.c,mmp_04517,0.1396813685738122
16,400,#pragma clang loop unrolling full, ,128,256,100,scatter,cores,SM,0.6137466666666667,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04518.c,mmp_04518,1.0734722252395126
16,400,#pragma clang loop unrolling full, ,128,256,100,explicit,threads,SM,0.694175,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04519.c,mmp_04519,0.9490978499657868
16,400,#pragma clang loop unrolling full, ,128,256,64,explicit,cores,SM,0.6696866666666667,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04520.c,mmp_04520,0.9838033707305905
16,400,#pragma clang loop unrolling full, ,128,2,100,balanced,cores,SM,0.5834099999999999,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04521.c,mmp_04521,1.1292915788210696
16,400,#pragma clang loop unrolling full, ,128,256,10,explicit,cores,SM,0.6946183333333334,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04522.c,mmp_04522,0.9484920975787663
16,800,#pragma clang loop unrolling full, ,128,256,100,explicit,cores,SM,0.6088100000000001,NormalGreedyMutation10_opentuner_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04523.c,mmp_04523,1.0821767053760616
8,1280, ,#pragma omp parallel for,128,2,20,compact,sockets,SM,1.5556599999999998,NormalGreedyMutation10_opentuner_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04524.c,mmp_04524,0.4235115642235451
8,1000,#pragma clang loop unrolling full,#pragma omp parallel for,16,4,64,disabled,threads,SM,1.156535,NormalGreedyMutation10_opentuner_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/RSBench_JOBS/rsbench/mmp_04525.c,mmp_04525,0.5696671523127272
