p0,p1,p2,p3,p4,p5,size,objective,source,id,filename,speedup
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96.0,8.0,128.0,SM,0.0013024999999999,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_6312.c,mmp_all_SM_6312,1.2714011516315753
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",64.0,100.0,100.0,SM,0.001289,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_6146.c,mmp_all_SM_6146,1.2847168347556244
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50.0,128.0,100.0,SM,0.0011765,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_6036.c,mmp_all_SM_6036,1.4075648108797278
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20.0,64.0,128.0,SM,0.001185,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_3100.c,mmp_all_SM_3100,1.3974683544303796
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4.0,80.0,128.0,SM,0.0012729999999999,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_5410.c,mmp_all_SM_5410,1.3008641005499841
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50.0,4.0,256.0,SM,0.001223,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_8601.c,mmp_all_SM_8601,1.3540474243663123
 , , ,64.0,128.0,128.0,SM,0.0012975,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_10151.c,mmp_all_SM_10151,1.2763005780346819
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4.0,16.0,4.0,SM,0.0030155,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_4015.c,mmp_all_SM_4015,0.5491626595921074
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16.0,2048.0,16.0,SM,0.0013635,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_5678.c,mmp_all_SM_5678,1.2145214521452146
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,8.0,16.0,100.0,SM,0.00138,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_1482.c,mmp_all_SM_1482,1.2
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128.0,64.0,128.0,SM,0.001282,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_3947.c,mmp_all_SM_3947,1.2917316692667706
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128.0,2048.0,100.0,SM,0.0005434999999999,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_1328.c,mmp_all_SM_1328,3.0469181232756295
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128.0,32.0,50.0,SM,0.0014494999999999,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_6583.c,mmp_all_SM_6583,1.1424629182477504
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128.0,50.0,64.0,SM,0.0012155,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_9257.c,mmp_all_SM_9257,1.362402303578774
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80.0,20.0,16.0,SM,0.001466,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_8868.c,mmp_all_SM_8868,1.1296043656207366
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80.0,20.0,50.0,SM,0.001214,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_8871.c,mmp_all_SM_8871,1.3640856672158155
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128.0,20.0,80.0,SM,0.001266,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_6574.c,mmp_all_SM_6574,1.3080568720379147
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128.0,20.0,32.0,SM,0.0012365,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_3909.c,mmp_all_SM_3909,1.339264051758997
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128.0,16.0,20.0,SM,0.0012265,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_9221.c,mmp_all_SM_9221,1.3501834488381574
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128.0,2048.0,20.0,SM,0.001523,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_3985.c,mmp_all_SM_3985,1.0873276428102427
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128.0,2048.0,32.0,SM,0.0013414999999999,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_3986.c,mmp_all_SM_3986,1.2344390607529805
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80.0,20.0,20.0,SM,0.001328,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_8869.c,mmp_all_SM_8869,1.2469879518072289
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128.0,8.0,32.0,SM,0.0011515,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_3887.c,mmp_all_SM_3887,1.4381241858445506
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128.0,32.0,32.0,SM,0.0013095,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_9244.c,mmp_all_SM_9244,1.2646048109965635
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128.0,16.0,32.0,SM,0.0012195,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_3898.c,mmp_all_SM_3898,1.3579335793357932
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32.0,2048.0,8.0,SM,0.0013664999999999,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_3257.c,mmp_all_SM_3257,1.2118551042810985
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128.0,32.0,64.0,SM,0.001248,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_6584.c,mmp_all_SM_6584,1.3269230769230769
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128.0,2048.0,16.0,SM,0.0013225,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_3984.c,mmp_all_SM_3984,1.2521739130434781
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80.0,2048.0,20.0,SM,0.0011435,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_8946.c,mmp_all_SM_8946,1.4481853957149102
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50.0,100.0,64.0,SM,0.001098,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_8685.c,mmp_all_SM_8685,1.5081967213114753
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,50.0,64.0,256.0,SM,0.0023795,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_4674.c,mmp_all_SM_4674,0.6959445261609581
 , , ,100.0,64.0,32.0,SM,0.0011445,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_10476.c,mmp_all_SM_10476,1.4469200524246397
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96.0,80.0,20.0,SM,0.00057,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_1048.c,mmp_all_SM_1048,2.905263157894737
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,50.0,32.0,128.0,SM,0.001276,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_1989.c,mmp_all_SM_1989,1.2978056426332287
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16.0,80.0,50.0,SM,0.000719,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_324.c,mmp_all_SM_324,2.3031988873435325
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128.0,128.0,20.0,SM,0.0014425,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_6636.c,mmp_all_SM_6636,1.148006932409012
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,20.0,64.0,20.0,SM,0.0013125,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_7087.c,mmp_all_SM_7087,1.2617142857142856
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,32.0,50.0,50.0,SM,0.0018625,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_1875.c,mmp_all_SM_1875,0.8891275167785234
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32.0,128.0,256.0,SM,0.002177,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_5917.c,mmp_all_SM_5917,0.7606798346348185
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16.0,128.0,20.0,SM,0.002339,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_4337.c,mmp_all_SM_4337,0.7079948696023942
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,96.0,64.0,256.0,SM,0.002471,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_2375.c,mmp_all_SM_2375,0.6701740186159449
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128.0,8.0,50.0,SM,0.001336,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_3888.c,mmp_all_SM_3888,1.2395209580838322
 , , ,96.0,64.0,64.0,SM,0.001181,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_10357.c,mmp_all_SM_10357,1.4022015241320913
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,96.0,2048.0,20.0,SM,0.0019705,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_5074.c,mmp_all_SM_5074,0.8403958386196396
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32.0,2048.0,50.0,SM,0.0007164999999999,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_599.c,mmp_all_SM_599,2.311235170970315
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32.0,128.0,32.0,SM,0.001264,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_5911.c,mmp_all_SM_5911,1.3101265822784811
 , , ,50.0,16.0,128.0,SM,0.0012625,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_9953.c,mmp_all_SM_9953,1.3116831683168317
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32.0,2048.0,32.0,SM,0.000743,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_598.c,mmp_all_SM_598,2.2288021534320324
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,100.0,2048.0,256.0,SM,0.001563,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_5202.c,mmp_all_SM_5202,1.0595009596928984
 , , ,50.0,32.0,128.0,SM,0.0014394999999999,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_9975.c,mmp_all_SM_9975,1.150399444251556
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,16.0,64.0,32.0,SM,0.0014945,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_1643.c,mmp_all_SM_1643,1.1080628972900635
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8.0,2048.0,50.0,SM,0.000707,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_236.c,mmp_all_SM_236,2.3422913719943423
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32.0,20.0,128.0,SM,0.0013545,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_3188.c,mmp_all_SM_3188,1.2225913621262459
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,96.0,32.0,128.0,SM,0.002104,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_5014.c,mmp_all_SM_5014,0.7870722433460076
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,50.0,8.0,50.0,SM,0.001167,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_1952.c,mmp_all_SM_1952,1.4190231362467864
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128.0,64.0,8.0,SM,0.0015385,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_9263.c,mmp_all_SM_9263,1.0763730906727331
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,64.0,20.0,256.0,SM,0.0012885,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_7424.c,mmp_all_SM_7424,1.2852153667054715
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,50.0,2048.0,50.0,SM,0.0012585,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_7375.c,mmp_all_SM_7375,1.3158522050059593
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8.0,2048.0,80.0,SM,0.000614,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_238.c,mmp_all_SM_238,2.6970684039087947
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,128.0,4.0,256.0,SM,0.002255,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_5213.c,mmp_all_SM_5213,0.7343680709534367
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4.0,4.0,8.0,SM,0.001239,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_7987.c,mmp_all_SM_7987,1.336561743341404
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,64.0,128.0,256.0,SM,0.0027795,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_4828.c,mmp_all_SM_4828,0.5957906098219105
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96.0,100.0,128.0,SM,0.0011935,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_3727.c,mmp_all_SM_3727,1.3875157100963553
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,32.0,100.0,32.0,SM,0.001274,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_7231.c,mmp_all_SM_7231,1.2998430141287285
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128.0,16.0,256.0,SM,0.0013215,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_6566.c,mmp_all_SM_6566,1.253121452894438
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128.0,4.0,256.0,SM,0.0011395,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_6544.c,mmp_all_SM_6544,1.4532689776217638
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128.0,16.0,50.0,SM,0.0013115,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_3899.c,mmp_all_SM_3899,1.2626763248189097
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4.0,128.0,16.0,SM,0.0011979999999999,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_5425.c,mmp_all_SM_5425,1.3823038397330034
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128.0,8.0,256.0,SM,0.001375,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_9217.c,mmp_all_SM_9217,1.2043636363636363
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,96.0,128.0,80.0,SM,0.0014975,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_2405.c,mmp_all_SM_2405,1.1058430717863106
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,32.0,2048.0,50.0,SM,0.0017399999999999,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_4592.c,mmp_all_SM_4592,0.9517241379310891
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,96.0,2048.0,80.0,SM,0.0021075,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_5078.c,mmp_all_SM_5078,0.7857651245551601
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128.0,8.0,20.0,SM,0.001258,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_3886.c,mmp_all_SM_3886,1.3163751987281398
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,80.0,128.0,20.0,SM,0.0022004999999999,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_4942.c,mmp_all_SM_4942,0.752556237218848
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32.0,4.0,50.0,SM,0.0006414999999999,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_489.c,mmp_all_SM_489,2.581449727202273
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16.0,50.0,256.0,SM,0.0012545,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_8293.c,mmp_all_SM_8293,1.3200478278198484
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128.0,32.0,20.0,SM,0.001198,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_9243.c,mmp_all_SM_9243,1.382303839732888
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80.0,20.0,128.0,SM,0.0012035,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_3551.c,mmp_all_SM_3551,1.3759867054424595
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96.0,80.0,20.0,SM,0.001142,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_9034.c,mmp_all_SM_9034,1.4500875656742556
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,64.0,8.0,16.0,SM,0.0015535,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_2070.c,mmp_all_SM_2070,1.065980045059543
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,16.0,50.0,128.0,SM,0.001224,syr2k_bliss_SM_9999,/gpfs/fs1/home/trandall/mmp_all_SM_6961.c,mmp_all_SM_6961,1.352941176470588
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4.0,100.0,256.0,XL,9.8687035,syr2k_bliss_XL_1234,/gpfs/fs1/home/trandall/mmp_all_XL_4091.c,mmp_all_XL_4091,0.18438511198558147
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128.0,2048.0,128.0,XL,1.917343,syr2k_bliss_XL_1234,/gpfs/fs1/home/trandall/mmp_all_XL_1329.c,mmp_all_XL_1329,0.9490435461990889
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,128.0,2048.0,128.0,XL,5.644572999999999,syr2k_bliss_XL_1234,/gpfs/fs1/home/trandall/mmp_all_XL_7982.c,mmp_all_XL_7982,0.32237017751387037
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,100.0,100.0,64.0,XL,7.9758765,syr2k_bliss_XL_1234,/gpfs/fs1/home/trandall/mmp_all_XL_5176.c,mmp_all_XL_5176,0.22814320156537024
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128.0,2048.0,128.0,XL,4.8548695,syr2k_bliss_XL_1234,/gpfs/fs1/home/trandall/mmp_all_XL_6653.c,mmp_all_XL_6653,0.374807602964405
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,80.0,128.0,100.0,XL,5.3814,syr2k_bliss_XL_1234,/gpfs/fs1/home/trandall/mmp_all_XL_2285.c,mmp_all_XL_2285,0.3381354294421525
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,128.0,2048.0,128.0,XL,9.806822,syr2k_bliss_XL_1234,/gpfs/fs1/home/trandall/mmp_all_XL_2660.c,mmp_all_XL_2660,0.1855485905627735
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,96.0,2048.0,128.0,XL,5.8129605,syr2k_bliss_XL_1234,/gpfs/fs1/home/trandall/mmp_all_XL_7740.c,mmp_all_XL_7740,0.31303188796827364
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128.0,2048.0,128.0,XL,5.0424975,syr2k_bliss_XL_1234,/gpfs/fs1/home/trandall/mmp_all_XL_3991.c,mmp_all_XL_3991,0.3608612597229845
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96.0,128.0,128.0,XL,4.9521495,syr2k_bliss_XL_1234,/gpfs/fs1/home/trandall/mmp_all_XL_6400.c,mmp_all_XL_6400,0.3674448842871161
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96.0,2048.0,128.0,XL,5.0110220000000005,syr2k_bliss_XL_1234,/gpfs/fs1/home/trandall/mmp_all_XL_3749.c,mmp_all_XL_3749,0.36312792081136336
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32.0,128.0,128.0,XL,4.8218760000000005,syr2k_bliss_XL_1234,/gpfs/fs1/home/trandall/mmp_all_XL_3254.c,mmp_all_XL_3254,0.377372209488589
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50.0,128.0,128.0,XL,4.6808355000000015,syr2k_bliss_XL_1234,/gpfs/fs1/home/trandall/mmp_all_XL_3375.c,mmp_all_XL_3375,0.38874299257045014
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,50.0,128.0,128.0,XL,5.588259,syr2k_bliss_XL_1234,/gpfs/fs1/home/trandall/mmp_all_XL_2044.c,mmp_all_XL_2044,0.32561876605933976
